,Grad,Lon,Lat,TempSur,TempSur_celsius,TempSur_c,temp_at_f,pressure,CO2_dense,CO2_phase,geometry,index_right,level_0,level_1
4637,24.0,-100.2,32.7,286.0,13.0,13.0,292.15,2525358.3181875004,53.853490185876666,5.0,POINT (-100.2 32.7),258.0,44.0,258.0
4638,25.0,-100.3,32.7,286.1,13.0,13.0,292.4,2525358.3181875004,53.77519784107568,5.0,POINT (-100.3 32.7),258.0,44.0,258.0
4639,24.0,-100.4,32.7,285.9,13.0,13.0,292.15,2525358.3181875004,53.853490185876666,5.0,POINT (-100.4 32.7),258.0,44.0,258.0
4640,25.0,-100.5,32.7,286.1,13.0,13.0,292.4,2525358.3181875004,53.77519784107568,5.0,POINT (-100.5 32.7),258.0,44.0,258.0
4641,23.0,-100.6,32.7,286.3,13.0,13.0,291.9,2525358.3181875004,53.932119769040355,5.0,POINT (-100.6 32.7),258.0,44.0,258.0
4642,19.0,-100.7,32.7,286.4,13.0,13.0,290.9,2525358.3181875004,54.25006805128358,5.0,POINT (-100.7 32.7),258.0,44.0,258.0
4643,19.0,-100.8,32.7,285.7,13.0,13.0,290.9,2525358.3181875004,54.25006805128358,5.0,POINT (-100.8 32.7),258.0,44.0,258.0
4644,14.0,-100.9,32.7,285.8,13.0,13.0,289.65,2525358.3181875004,54.655444725166035,5.0,POINT (-100.9 32.7),258.0,44.0,258.0
4645,13.5,-101.0,32.7,285.7,13.0,13.0,289.525,2525358.3181875004,54.696481162224096,5.0,POINT (-101 32.7),258.0,44.0,258.0
4646,13.0,-101.1,32.7,285.7,13.0,13.0,289.4,2525358.3181875004,54.73760988418045,5.0,POINT (-101.1 32.7),258.0,44.0,258.0
4647,17.0,-101.2,32.7,284.9,12.0,12.0,289.4,2525358.3181875004,54.73760988418045,5.0,POINT (-101.2 32.7),258.0,44.0,258.0
4648,20.0,-101.3,32.7,284.9,12.0,12.0,290.15,2525358.3181875004,54.492213746685124,5.0,POINT (-101.3 32.7),258.0,44.0,258.0
4649,18.0,-101.4,32.7,285.9,13.0,13.0,290.65,2525358.3181875004,54.330427337714674,5.0,POINT (-101.4 32.7),258.0,44.0,258.0
4650,18.0,-101.5,32.7,285.9,13.0,13.0,290.65,2525358.3181875004,54.330427337714674,5.0,POINT (-101.5 32.7),258.0,44.0,258.0
4651,18.0,-101.6,32.7,286.0,13.0,13.0,290.65,2525358.3181875004,54.330427337714674,5.0,POINT (-101.6 32.7),258.0,44.0,258.0
4652,16.0,-101.7,32.7,285.9,13.0,13.0,290.15,2525358.3181875004,54.492213746685124,5.0,POINT (-101.7 32.7),258.0,44.0,258.0
4653,14.0,-101.8,32.7,284.4,11.0,11.0,287.65,2525358.3181875004,55.32333613709073,5.0,POINT (-101.8 32.7),258.0,44.0,258.0
4654,15.0,-101.9,32.7,284.5,11.0,11.0,287.9,2525358.3181875004,55.238504480939376,5.0,POINT (-101.9 32.7),258.0,44.0,258.0
4655,16.0,-102.0,32.7,284.4,11.0,11.0,288.15,2525358.3181875004,55.154064143463664,5.0,POINT (-102 32.7),258.0,44.0,258.0
4656,14.0,-102.1,32.7,284.2,11.0,11.0,287.65,2525358.3181875004,55.32333613709073,5.0,POINT (-102.1 32.7),258.0,44.0,258.0
4657,19.0,-102.2,32.7,283.9,11.0,11.0,288.9,2525358.3181875004,54.90305584056598,5.0,POINT (-102.2 32.7),258.0,44.0,258.0
4658,19.0,-102.3,32.7,284.2,11.0,11.0,288.9,2525358.3181875004,54.90305584056598,5.0,POINT (-102.3 32.7),258.0,44.0,258.0
4659,20.0,-102.4,32.7,283.8,11.0,11.0,289.15,2525358.3181875004,54.82014582100409,5.0,POINT (-102.4 32.7),258.0,44.0,258.0
4660,18.0,-102.5,32.7,284.0,11.0,11.0,288.65,2525358.3181875004,54.986343294002964,5.0,POINT (-102.5 32.7),258.0,44.0,258.0
4661,16.0,-102.6,32.7,284.3,11.0,11.0,288.15,2525358.3181875004,55.154064143463664,5.0,POINT (-102.6 32.7),258.0,44.0,258.0
4662,17.0,-102.7,32.7,284.2,11.0,11.0,288.4,2525358.3181875004,55.070011579551945,5.0,POINT (-102.7 32.7),258.0,44.0,258.0
4663,19.0,-102.8,32.7,283.8,11.0,11.0,288.9,2525358.3181875004,54.90305584056598,5.0,POINT (-102.8 32.7),258.0,44.0,258.0
4664,13.0,-102.9,32.7,283.4,10.0,10.0,286.4,2525358.3181875004,55.75349189669737,5.0,POINT (-102.9 32.7),258.0,44.0,258.0
4665,19.0,-103.0,32.7,283.1,10.0,10.0,287.9,2525358.3181875004,55.238504480939376,5.0,POINT (-103 32.7),258.0,44.0,258.0
4666,36.0,-94.1,32.8,286.7,14.0,14.0,296.15,2525358.3181875004,52.639451245873275,5.0,POINT (-94.09999999999999 32.8),258.0,44.0,258.0
4667,43.0,-94.2,32.8,286.5,13.0,13.0,296.9,2525358.3181875004,52.420563429225254,5.0,POINT (-94.2 32.8),258.0,44.0,258.0
4668,34.0,-94.3,32.8,286.6,13.0,13.0,294.65,2525358.3181875004,53.0852900512369,5.0,POINT (-94.3 32.8),258.0,44.0,258.0
4669,35.0,-94.4,32.8,286.4,13.0,13.0,294.9,2525358.3181875004,53.0102211759503,5.0,POINT (-94.40000000000001 32.8),258.0,44.0,258.0
4670,34.0,-94.5,32.8,287.5,14.0,14.0,295.65,2525358.3181875004,52.78685396433388,5.0,POINT (-94.5 32.8),258.0,44.0,258.0
4671,39.0,-94.6,32.8,288.5,15.0,15.0,297.9,2525358.3181875004,52.132755095252044,5.0,POINT (-94.59999999999999 32.8),258.0,44.0,258.0
4672,34.0,-94.7,32.8,287.2,14.0,14.0,295.65,2525358.3181875004,52.78685396433388,5.0,POINT (-94.7 32.8),258.0,44.0,258.0
4673,37.0,-94.8,32.8,286.6,13.0,13.0,295.4,2525358.3181875004,52.861005563625675,5.0,POINT (-94.8 32.8),258.0,44.0,258.0
4674,37.0,-94.9,32.8,286.6,13.0,13.0,295.4,2525358.3181875004,52.861005563625675,5.0,POINT (-94.90000000000001 32.8),258.0,44.0,258.0
4675,39.0,-95.0,32.8,286.3,13.0,13.0,295.9,2525358.3181875004,52.71300331095601,5.0,POINT (-95 32.8),258.0,44.0,258.0
4676,38.0,-95.1,32.8,287.1,14.0,14.0,296.65,2525358.3181875004,52.4932335922604,5.0,POINT (-95.09999999999999 32.8),258.0,44.0,258.0
4677,30.0,-95.2,32.8,287.1,14.0,14.0,294.65,2525358.3181875004,53.0852900512369,5.0,POINT (-95.2 32.8),258.0,44.0,258.0
4678,30.0,-95.3,32.8,286.4,13.0,13.0,293.65,2525358.3181875004,53.38869750221861,5.0,POINT (-95.3 32.8),258.0,44.0,258.0
4679,33.0,-95.4,32.8,286.6,13.0,13.0,294.4,2525358.3181875004,53.16066959796472,5.0,POINT (-95.40000000000001 32.8),258.0,44.0,258.0
4680,32.0,-95.5,32.8,287.3,14.0,14.0,295.15,2525358.3181875004,52.93546049545624,5.0,POINT (-95.5 32.8),258.0,44.0,258.0
4681,30.0,-95.6,32.8,287.8,15.0,15.0,295.65,2525358.3181875004,52.78685396433388,5.0,POINT (-95.59999999999999 32.8),258.0,44.0,258.0
4682,28.0,-95.7,32.8,286.4,13.0,13.0,293.15,2525358.3181875004,53.5423162896469,5.0,POINT (-95.7 32.8),258.0,44.0,258.0
4683,41.0,-95.8,32.8,286.5,13.0,13.0,296.4,2525358.3181875004,52.56619543999004,5.0,POINT (-95.8 32.8),258.0,44.0,258.0
4684,23.0,-95.9,32.8,287.6,14.0,14.0,292.9,2525358.3181875004,53.61961365159163,5.0,POINT (-95.90000000000001 32.8),258.0,44.0,258.0
4685,26.5,-96.0,32.8,287.2,14.0,14.0,293.775,2525358.3181875004,53.350494186950876,5.0,POINT (-96 32.8),258.0,44.0,258.0
4686,30.0,-96.1,32.8,287.1,14.0,14.0,294.65,2525358.3181875004,53.0852900512369,5.0,POINT (-96.09999999999999 32.8),258.0,44.0,258.0
4687,30.0,-96.2,32.8,286.7,14.0,14.0,294.65,2525358.3181875004,53.0852900512369,5.0,POINT (-96.2 32.8),258.0,44.0,258.0
4688,30.0,-96.3,32.8,286.9,14.0,14.0,294.65,2525358.3181875004,53.0852900512369,5.0,POINT (-96.3 32.8),258.0,44.0,258.0
4689,29.6,-96.4,32.8,286.7,14.0,14.0,294.54999999999995,2525358.3181875004,53.11540444962534,5.0,POINT (-96.40000000000001 32.8),258.0,44.0,258.0
4690,30.1,-96.5,32.8,287.8,15.0,15.0,295.67499999999995,2525358.3181875004,52.77945539555642,5.0,POINT (-96.5 32.8),258.0,44.0,258.0
4691,32.4,-96.6,32.8,288.2,15.0,15.0,296.25,2525358.3181875004,52.61011350189793,5.0,POINT (-96.59999999999999 32.8),258.0,44.0,258.0
4692,33.5,-96.7,32.8,289.3,16.0,16.0,297.525,2525358.3181875004,52.24014946623592,5.0,POINT (-96.7 32.8),258.0,44.0,258.0
4693,29.0,-96.8,32.8,289.9,17.0,17.0,297.4,2525358.3181875004,52.27608919862434,5.0,POINT (-96.8 32.8),258.0,44.0,258.0
4694,20.0,-96.9,32.8,289.3,16.0,16.0,294.15,2525358.3181875004,53.236362323828715,5.0,POINT (-96.90000000000001 32.8),258.0,44.0,258.0
4695,34.0,-97.0,32.8,289.2,16.0,16.0,297.65,2525358.3181875004,52.20428071803998,5.0,POINT (-97 32.8),258.0,44.0,258.0
4696,27.0,-97.1,32.8,289.4,16.0,16.0,295.9,2525358.3181875004,52.71300331095601,5.0,POINT (-97.09999999999999 32.8),258.0,44.0,258.0
4697,33.0,-97.2,32.8,289.1,16.0,16.0,297.4,2525358.3181875004,52.27608919862434,5.0,POINT (-97.2 32.8),258.0,44.0,258.0
4698,34.0,-97.3,32.8,288.8,16.0,16.0,297.65,2525358.3181875004,52.20428071803998,5.0,POINT (-97.3 32.8),258.0,44.0,258.0
4699,34.0,-97.4,32.8,288.7,16.0,16.0,297.65,2525358.3181875004,52.20428071803998,5.0,POINT (-97.40000000000001 32.8),258.0,44.0,258.0
4700,41.0,-97.5,32.8,287.8,15.0,15.0,298.4,2525358.3181875004,51.99054387950113,5.0,POINT (-97.5 32.8),258.0,44.0,258.0
4701,32.0,-97.6,32.8,286.7,14.0,14.0,295.15,2525358.3181875004,52.93546049545624,5.0,POINT (-97.59999999999999 32.8),258.0,44.0,258.0
4702,34.0,-97.7,32.8,286.9,14.0,14.0,295.65,2525358.3181875004,52.78685396433388,5.0,POINT (-97.7 32.8),258.0,44.0,258.0
4703,37.0,-97.8,32.8,286.9,14.0,14.0,296.4,2525358.3181875004,52.56619543999004,5.0,POINT (-97.8 32.8),258.0,44.0,258.0
4704,26.0,-97.9,32.8,287.1,14.0,14.0,293.65,2525358.3181875004,53.38869750221861,5.0,POINT (-97.90000000000001 32.8),258.0,44.0,258.0
4705,23.0,-98.0,32.8,287.0,14.0,14.0,292.9,2525358.3181875004,53.61961365159163,5.0,POINT (-98 32.8),258.0,44.0,258.0
4706,25.0,-98.1,32.8,287.0,14.0,14.0,293.4,2525358.3181875004,53.46534513027027,5.0,POINT (-98.09999999999999 32.8),258.0,44.0,258.0
4707,28.0,-98.2,32.8,287.4,14.0,14.0,294.15,2525358.3181875004,53.236362323828715,5.0,POINT (-98.2 32.8),258.0,44.0,258.0
4708,23.0,-98.3,32.8,287.4,14.0,14.0,292.9,2525358.3181875004,53.61961365159163,5.0,POINT (-98.3 32.8),258.0,44.0,258.0
4709,23.0,-98.4,32.8,288.2,15.0,15.0,293.9,2525358.3181875004,53.31237076810858,5.0,POINT (-98.40000000000001 32.8),258.0,44.0,258.0
4710,26.0,-98.5,32.8,287.9,15.0,15.0,294.65,2525358.3181875004,53.0852900512369,5.0,POINT (-98.5 32.8),258.0,44.0,258.0
4711,26.0,-98.6,32.8,287.8,15.0,15.0,294.65,2525358.3181875004,53.0852900512369,5.0,POINT (-98.59999999999999 32.8),258.0,44.0,258.0
4712,23.0,-98.7,32.8,287.3,14.0,14.0,292.9,2525358.3181875004,53.61961365159163,5.0,POINT (-98.7 32.8),258.0,44.0,258.0
4713,23.0,-98.8,32.8,287.3,14.0,14.0,292.9,2525358.3181875004,53.61961365159163,5.0,POINT (-98.8 32.8),258.0,44.0,258.0
4714,23.0,-98.9,32.8,287.2,14.0,14.0,292.9,2525358.3181875004,53.61961365159163,5.0,POINT (-98.90000000000001 32.8),258.0,44.0,258.0
4715,33.0,-99.0,32.8,288.0,15.0,15.0,296.4,2525358.3181875004,52.56619543999004,5.0,POINT (-99 32.8),258.0,44.0,258.0
4716,30.0,-99.1,32.8,286.7,14.0,14.0,294.65,2525358.3181875004,53.0852900512369,5.0,POINT (-99.09999999999999 32.8),258.0,44.0,258.0
4717,24.0,-99.2,32.8,285.9,13.0,13.0,292.15,2525358.3181875004,53.853490185876666,5.0,POINT (-99.2 32.8),258.0,44.0,258.0
4718,24.0,-99.3,32.8,286.2,13.0,13.0,292.15,2525358.3181875004,53.853490185876666,5.0,POINT (-99.3 32.8),258.0,44.0,258.0
4719,23.0,-99.4,32.8,286.5,13.0,13.0,291.9,2525358.3181875004,53.932119769040355,5.0,POINT (-99.40000000000001 32.8),258.0,44.0,258.0
4720,23.0,-99.5,32.8,286.8,14.0,14.0,292.9,2525358.3181875004,53.61961365159163,5.0,POINT (-99.5 32.8),258.0,44.0,258.0
4721,19.5,-99.6,32.8,286.6,13.0,13.0,291.025,2525358.3181875004,54.21002054852735,5.0,POINT (-99.59999999999999 32.8),258.0,44.0,258.0
4722,19.0,-99.7,32.8,286.4,13.0,13.0,290.9,2525358.3181875004,54.25006805128358,5.0,POINT (-99.7 32.8),258.0,44.0,258.0
4723,21.0,-99.8,32.8,286.7,14.0,14.0,292.4,2525358.3181875004,53.77519784107568,5.0,POINT (-99.8 32.8),258.0,44.0,258.0
4724,23.0,-99.9,32.8,286.5,13.0,13.0,291.9,2525358.3181875004,53.932119769040355,5.0,POINT (-99.90000000000001 32.8),258.0,44.0,258.0
4725,25.0,-100.0,32.8,286.4,13.0,13.0,292.4,2525358.3181875004,53.77519784107568,5.0,POINT (-100 32.8),258.0,44.0,258.0
4726,24.0,-100.1,32.8,286.6,13.0,13.0,292.15,2525358.3181875004,53.853490185876666,5.0,POINT (-100.1 32.8),258.0,44.0,258.0
4727,24.0,-100.2,32.8,286.5,13.0,13.0,292.15,2525358.3181875004,53.853490185876666,5.0,POINT (-100.2 32.8),258.0,44.0,258.0
4728,24.0,-100.3,32.8,286.0,13.0,13.0,292.15,2525358.3181875004,53.853490185876666,5.0,POINT (-100.3 32.8),258.0,44.0,258.0
4729,24.0,-100.4,32.8,285.6,12.0,12.0,291.15,2525358.3181875004,54.17006063611193,5.0,POINT (-100.4 32.8),258.0,44.0,258.0
4730,25.0,-100.5,32.8,285.6,12.0,12.0,291.4,2525358.3181875004,54.090402087465485,5.0,POINT (-100.5 32.8),258.0,44.0,258.0
4731,24.0,-100.6,32.8,286.1,13.0,13.0,292.15,2525358.3181875004,53.853490185876666,5.0,POINT (-100.6 32.8),258.0,44.0,258.0
4732,20.0,-100.7,32.8,286.4,13.0,13.0,291.15,2525358.3181875004,54.17006063611193,5.0,POINT (-100.7 32.8),258.0,44.0,258.0
4733,19.0,-100.8,32.8,286.4,13.0,13.0,290.9,2525358.3181875004,54.25006805128358,5.0,POINT (-100.8 32.8),258.0,44.0,258.0
4734,19.0,-100.9,32.8,286.0,13.0,13.0,290.9,2525358.3181875004,54.25006805128358,5.0,POINT (-100.9 32.8),258.0,44.0,258.0
4735,20.0,-101.0,32.8,285.7,13.0,13.0,291.15,2525358.3181875004,54.17006063611193,5.0,POINT (-101 32.8),258.0,44.0,258.0
4736,19.0,-101.1,32.8,285.6,12.0,12.0,289.9,2525358.3181875004,54.57364708436907,5.0,POINT (-101.1 32.8),258.0,44.0,258.0
4737,16.0,-101.2,32.8,285.6,12.0,12.0,289.15,2525358.3181875004,54.82014582100409,5.0,POINT (-101.2 32.8),258.0,44.0,258.0
4738,17.0,-101.3,32.8,285.7,13.0,13.0,290.4,2525358.3181875004,54.41114154066701,5.0,POINT (-101.3 32.8),258.0,44.0,258.0
4739,19.0,-101.4,32.8,285.6,12.0,12.0,289.9,2525358.3181875004,54.57364708436907,5.0,POINT (-101.4 32.8),258.0,44.0,258.0
4740,21.0,-101.5,32.8,285.6,12.0,12.0,290.4,2525358.3181875004,54.41114154066701,5.0,POINT (-101.5 32.8),258.0,44.0,258.0
4741,19.0,-101.6,32.8,285.6,12.0,12.0,289.9,2525358.3181875004,54.57364708436907,5.0,POINT (-101.6 32.8),258.0,44.0,258.0
4742,18.5,-101.7,32.8,285.7,13.0,13.0,290.775,2525358.3181875004,54.29020352122148,5.0,POINT (-101.7 32.8),258.0,44.0,258.0
4743,18.0,-101.8,32.8,285.2,12.0,12.0,289.65,2525358.3181875004,54.655444725166035,5.0,POINT (-101.8 32.8),258.0,44.0,258.0
4744,18.0,-101.9,32.8,284.3,11.0,11.0,288.65,2525358.3181875004,54.986343294002964,5.0,POINT (-101.9 32.8),258.0,44.0,258.0
4745,18.0,-102.0,32.8,284.1,11.0,11.0,288.65,2525358.3181875004,54.986343294002964,5.0,POINT (-102 32.8),258.0,44.0,258.0
4746,16.0,-102.1,32.8,284.0,11.0,11.0,288.15,2525358.3181875004,55.154064143463664,5.0,POINT (-102.1 32.8),258.0,44.0,258.0
4747,17.0,-102.2,32.8,284.5,11.0,11.0,288.4,2525358.3181875004,55.070011579551945,5.0,POINT (-102.2 32.8),258.0,44.0,258.0
4748,20.0,-102.3,32.8,284.9,12.0,12.0,290.15,2525358.3181875004,54.492213746685124,5.0,POINT (-102.3 32.8),258.0,44.0,258.0
4749,18.0,-102.4,32.8,283.8,11.0,11.0,288.65,2525358.3181875004,54.986343294002964,5.0,POINT (-102.4 32.8),258.0,44.0,258.0
4750,14.0,-102.5,32.8,283.6,10.0,10.0,286.65,2525358.3181875004,55.66664865334732,5.0,POINT (-102.5 32.8),258.0,44.0,258.0
4751,17.0,-102.6,32.8,283.7,11.0,11.0,288.4,2525358.3181875004,55.070011579551945,5.0,POINT (-102.6 32.8),258.0,44.0,258.0
4752,16.0,-102.7,32.8,283.9,11.0,11.0,288.15,2525358.3181875004,55.154064143463664,5.0,POINT (-102.7 32.8),258.0,44.0,258.0
4753,14.0,-102.8,32.8,283.4,10.0,10.0,286.65,2525358.3181875004,55.66664865334732,5.0,POINT (-102.8 32.8),258.0,44.0,258.0
4754,19.0,-102.9,32.8,283.3,10.0,10.0,287.9,2525358.3181875004,55.238504480939376,5.0,POINT (-102.9 32.8),258.0,44.0,258.0
4755,18.0,-103.0,32.8,283.0,10.0,10.0,287.65,2525358.3181875004,55.32333613709073,5.0,POINT (-103 32.8),258.0,44.0,258.0
4756,34.0,-94.1,32.9,286.2,13.0,13.0,294.65,2525358.3181875004,53.0852900512369,5.0,POINT (-94.09999999999999 32.9),258.0,44.0,258.0
4757,33.0,-94.2,32.9,286.3,13.0,13.0,294.4,2525358.3181875004,53.16066959796472,5.0,POINT (-94.2 32.9),258.0,44.0,258.0
4758,35.0,-94.3,32.9,286.4,13.0,13.0,294.9,2525358.3181875004,53.0102211759503,5.0,POINT (-94.3 32.9),258.0,44.0,258.0
4759,35.5,-94.4,32.9,286.5,13.0,13.0,295.025,2525358.3181875004,52.97280246494648,5.0,POINT (-94.40000000000001 32.9),258.0,44.0,258.0
4760,36.0,-94.5,32.9,286.5,13.0,13.0,295.15,2525358.3181875004,52.93546049545624,5.0,POINT (-94.5 32.9),258.0,44.0,258.0
4761,38.0,-94.6,32.9,286.8,14.0,14.0,296.65,2525358.3181875004,52.4932335922604,5.0,POINT (-94.59999999999999 32.9),258.0,44.0,258.0
4762,33.0,-94.7,32.9,287.5,14.0,14.0,295.4,2525358.3181875004,52.861005563625675,5.0,POINT (-94.7 32.9),258.0,44.0,258.0
4763,35.0,-94.8,32.9,286.8,14.0,14.0,295.9,2525358.3181875004,52.71300331095601,5.0,POINT (-94.8 32.9),258.0,44.0,258.0
4764,29.0,-94.9,32.9,286.5,13.0,13.0,293.4,2525358.3181875004,53.46534513027027,5.0,POINT (-94.90000000000001 32.9),258.0,44.0,258.0
4765,32.0,-95.0,32.9,286.0,13.0,13.0,294.15,2525358.3181875004,53.236362323828715,5.0,POINT (-95 32.9),258.0,44.0,258.0
4766,35.0,-95.1,32.9,286.1,13.0,13.0,294.9,2525358.3181875004,53.0102211759503,5.0,POINT (-95.09999999999999 32.9),258.0,44.0,258.0
4767,28.0,-95.2,32.9,286.2,13.0,13.0,293.15,2525358.3181875004,53.5423162896469,5.0,POINT (-95.2 32.9),258.0,44.0,258.0
4768,37.0,-95.3,32.9,286.4,13.0,13.0,295.4,2525358.3181875004,52.861005563625675,5.0,POINT (-95.3 32.9),258.0,44.0,258.0
4769,38.0,-95.4,32.9,286.4,13.0,13.0,295.65,2525358.3181875004,52.78685396433388,5.0,POINT (-95.40000000000001 32.9),258.0,44.0,258.0
4770,34.0,-95.5,32.9,287.7,15.0,15.0,296.65,2525358.3181875004,52.4932335922604,5.0,POINT (-95.5 32.9),258.0,44.0,258.0
4771,33.0,-95.6,32.9,287.9,15.0,15.0,296.4,2525358.3181875004,52.56619543999004,5.0,POINT (-95.59999999999999 32.9),258.0,44.0,258.0
4772,33.0,-95.7,32.9,287.5,14.0,14.0,295.4,2525358.3181875004,52.861005563625675,5.0,POINT (-95.7 32.9),258.0,44.0,258.0
4773,32.5,-95.8,32.9,286.5,13.0,13.0,294.275,2525358.3181875004,53.198476655546386,5.0,POINT (-95.8 32.9),258.0,44.0,258.0
4774,32.0,-95.9,32.9,287.3,14.0,14.0,295.15,2525358.3181875004,52.93546049545624,5.0,POINT (-95.90000000000001 32.9),258.0,44.0,258.0
4775,29.5,-96.0,32.9,289.5,16.0,16.0,296.525,2525358.3181875004,52.52967791408844,5.0,POINT (-96 32.9),258.0,44.0,258.0
4776,27.0,-96.1,32.9,287.5,14.0,14.0,293.9,2525358.3181875004,53.31237076810858,5.0,POINT (-96.09999999999999 32.9),258.0,44.0,258.0
4777,31.0,-96.2,32.9,286.8,14.0,14.0,294.9,2525358.3181875004,53.0102211759503,5.0,POINT (-96.2 32.9),258.0,44.0,258.0
4778,32.0,-96.3,32.9,286.6,13.0,13.0,294.15,2525358.3181875004,53.236362323828715,5.0,POINT (-96.3 32.9),258.0,44.0,258.0
4779,28.8,-96.4,32.9,286.8,14.0,14.0,294.34999999999997,2525358.3181875004,53.17578300800796,5.0,POINT (-96.40000000000001 32.9),258.0,44.0,258.0
4780,30.2,-96.5,32.9,289.2,16.0,16.0,296.7,2525358.3181875004,52.47867629714812,5.0,POINT (-96.5 32.9),258.0,44.0,258.0
4781,32.5,-96.6,32.9,288.4,15.0,15.0,296.275,2525358.3181875004,52.60278645499906,5.0,POINT (-96.59999999999999 32.9),258.0,44.0,258.0
4782,34.7,-96.7,32.9,289.3,16.0,16.0,297.825,2525358.3181875004,52.15418320996435,5.0,POINT (-96.7 32.9),258.0,44.0,258.0
4783,37.0,-96.8,32.9,289.8,17.0,17.0,299.4,2525358.3181875004,51.70942314032859,5.0,POINT (-96.8 32.9),258.0,44.0,258.0
4784,31.0,-96.9,32.9,289.5,16.0,16.0,296.9,2525358.3181875004,52.420563429225254,5.0,POINT (-96.90000000000001 32.9),258.0,44.0,258.0
4785,25.0,-97.0,32.9,288.8,16.0,16.0,295.4,2525358.3181875004,52.861005563625675,5.0,POINT (-97 32.9),258.0,44.0,258.0
4786,27.0,-97.1,32.9,289.0,16.0,16.0,295.9,2525358.3181875004,52.71300331095601,5.0,POINT (-97.09999999999999 32.9),258.0,44.0,258.0
4787,32.0,-97.2,32.9,288.5,15.0,15.0,296.15,2525358.3181875004,52.639451245873275,5.0,POINT (-97.2 32.9),258.0,44.0,258.0
4788,31.0,-97.3,32.9,287.7,15.0,15.0,295.9,2525358.3181875004,52.71300331095601,5.0,POINT (-97.3 32.9),258.0,44.0,258.0
4789,31.0,-97.4,32.9,287.1,14.0,14.0,294.9,2525358.3181875004,53.0102211759503,5.0,POINT (-97.40000000000001 32.9),258.0,44.0,258.0
4790,33.0,-97.5,32.9,288.1,15.0,15.0,296.4,2525358.3181875004,52.56619543999004,5.0,POINT (-97.5 32.9),258.0,44.0,258.0
4791,29.0,-97.6,32.9,286.9,14.0,14.0,294.4,2525358.3181875004,53.16066959796472,5.0,POINT (-97.59999999999999 32.9),258.0,44.0,258.0
4792,30.0,-97.7,32.9,286.9,14.0,14.0,294.65,2525358.3181875004,53.0852900512369,5.0,POINT (-97.7 32.9),258.0,44.0,258.0
4793,31.0,-97.8,32.9,286.5,13.0,13.0,293.9,2525358.3181875004,53.31237076810858,5.0,POINT (-97.8 32.9),258.0,44.0,258.0
4794,26.0,-97.9,32.9,287.0,14.0,14.0,293.65,2525358.3181875004,53.38869750221861,5.0,POINT (-97.90000000000001 32.9),258.0,44.0,258.0
4795,30.0,-98.0,32.9,286.5,13.0,13.0,293.65,2525358.3181875004,53.38869750221861,5.0,POINT (-98 32.9),258.0,44.0,258.0
4796,37.0,-98.1,32.9,286.6,13.0,13.0,295.4,2525358.3181875004,52.861005563625675,5.0,POINT (-98.09999999999999 32.9),258.0,44.0,258.0
4797,28.0,-98.2,32.9,287.2,14.0,14.0,294.15,2525358.3181875004,53.236362323828715,5.0,POINT (-98.2 32.9),258.0,44.0,258.0
4798,34.0,-98.3,32.9,287.0,14.0,14.0,295.65,2525358.3181875004,52.78685396433388,5.0,POINT (-98.3 32.9),258.0,44.0,258.0
4799,30.0,-98.4,32.9,287.9,15.0,15.0,295.65,2525358.3181875004,52.78685396433388,5.0,POINT (-98.40000000000001 32.9),258.0,44.0,258.0
4800,22.0,-98.5,32.9,288.8,16.0,16.0,294.65,2525358.3181875004,53.0852900512369,5.0,POINT (-98.5 32.9),258.0,44.0,258.0
4801,27.0,-98.6,32.9,287.7,15.0,15.0,294.9,2525358.3181875004,53.0102211759503,5.0,POINT (-98.59999999999999 32.9),258.0,44.0,258.0
4802,24.0,-98.7,32.9,286.8,14.0,14.0,293.15,2525358.3181875004,53.5423162896469,5.0,POINT (-98.7 32.9),258.0,44.0,258.0
4803,31.0,-98.8,32.9,287.2,14.0,14.0,294.9,2525358.3181875004,53.0102211759503,5.0,POINT (-98.8 32.9),258.0,44.0,258.0
4804,23.0,-98.9,32.9,286.8,14.0,14.0,292.9,2525358.3181875004,53.61961365159163,5.0,POINT (-98.90000000000001 32.9),258.0,44.0,258.0
4805,23.0,-99.0,32.9,286.7,14.0,14.0,292.9,2525358.3181875004,53.61961365159163,5.0,POINT (-99 32.9),258.0,44.0,258.0
4806,26.0,-99.1,32.9,286.4,13.0,13.0,292.65,2525358.3181875004,53.69723992180827,5.0,POINT (-99.09999999999999 32.9),258.0,44.0,258.0
4807,24.0,-99.2,32.9,286.0,13.0,13.0,292.15,2525358.3181875004,53.853490185876666,5.0,POINT (-99.2 32.9),258.0,44.0,258.0
4808,24.0,-99.3,32.9,286.2,13.0,13.0,292.15,2525358.3181875004,53.853490185876666,5.0,POINT (-99.3 32.9),258.0,44.0,258.0
4809,22.0,-99.4,32.9,286.7,14.0,14.0,292.65,2525358.3181875004,53.69723992180827,5.0,POINT (-99.40000000000001 32.9),258.0,44.0,258.0
4810,20.0,-99.5,32.9,286.9,14.0,14.0,292.15,2525358.3181875004,53.853490185876666,5.0,POINT (-99.5 32.9),258.0,44.0,258.0
4811,22.0,-99.6,32.9,286.4,13.0,13.0,291.65,2525358.3181875004,54.01108944039993,5.0,POINT (-99.59999999999999 32.9),258.0,44.0,258.0
4812,24.0,-99.7,32.9,286.2,13.0,13.0,292.15,2525358.3181875004,53.853490185876666,5.0,POINT (-99.7 32.9),258.0,44.0,258.0
